,open,high,low,close,vol,timestamp,days_elapsed,days_elapsed_z,vol_z,dow,month,year,log_return,overnight_gap,log_range,volatility_5,volatility_20
277,1067.75,1068.75,1063.25,1066.0,18064,1998-10-16,1,-0.5105151459854451,-1.4145916944552857,4,10,1998,-0.001640304995786036,0.00023416461879619227,0.005159486117227061,0.022423881867881783,0.02083043409320151
278,1066.0,1074.0,1058.5,1069.25,17344,1998-10-19,3,1.8095609150472043,-1.4154071843277534,0,10,1998,0.003044142381228052,0.0,0.014537184493890154,0.024276685850671522,0.02085831592491321
279,1068.5,1093.0,1067.5,1074.5,23240,1998-10-20,1,-0.5105151459854451,-1.4087292283721002,1,10,1998,0.005599641323362743,-0.0007016723478157009,0.02360674307375884,0.02488598767403588,0.020851647280681302
280,1072.75,1081.75,1063.5,1073.25,23509,1998-10-21,1,-0.5105151459854451,-1.4084245522947478,2,10,1998,0.00046598323303583667,-0.0016299922109310643,0.017014744464702372,0.023833633834172595,0.020822752112576972
281,1072.75,1088.25,1067.0,1087.0,21016,1998-10-22,1,-0.5105151459854451,-1.4112481859781676,3,10,1998,0.013196163249575356,-0.000465983233035891,0.019719929130653464,0.024631130747388905,0.019301294768055526
282,1087.0,1087.75,1072.75,1074.25,17743,1998-10-23,1,-0.5105151459854451,-1.4149552670234276,4,10,1998,-0.011798864466104968,0.0,0.013885897729155425,0.005750122569110977,0.018566671614842527
283,1072.0,1090.0,1069.75,1080.5,18232,1998-10-26,3,1.8095609150472043,-1.4144014134850431,0,10,1998,0.007897834316193397,-0.0020966810243571794,0.01875271992626326,0.0091119724448996,0.01875979220529639
284,1080.5,1094.0,1067.75,1074.0,26243,1998-10-27,1,-0.5105151459854451,-1.405327956029016,1,10,1998,-0.006033900878130682,0.0,0.024287073260350536,0.009488285702052903,0.018634585933796244
285,1073.5,1079.25,1065.0,1070.5,23976,1998-10-28,1,-0.5105151459854451,-1.4078956165024665,2,10,1998,-0.0027985092890981896,-0.000465657749974319,0.013291556292061494,0.010118972122412199,0.01867216443309585
286,1071.0,1097.5,1069.0,1096.75,22440,1998-10-29,1,-0.5105151459854451,-1.409635328230398,3,10,1998,0.023758469598574507,0.0004669624180113042,0.026311233924281162,0.01024602978756692,0.017162914334549282
287,1096.75,1110.25,1095.0,1106.0,18563,1998-10-30,1,-0.5105151459854451,-1.4140265146686726,4,10,1998,0.008398642035956673,0.0,0.013830851921610519,0.014017696201221199,0.01579452148495575
288,1105.0,1121.5,1101.75,1121.25,23943,1998-11-02,3,1.8095609150472043,-1.4079329931216213,0,11,1998,0.014598799421152631,-0.0009045681304269385,0.017767250238166638,0.011690253616779563,0.015802749732471855
289,1120.5,1121.75,1111.5,1113.75,21035,1998-11-03,1,-0.5105151459854451,-1.411226666106533,1,11,1998,-0.006042314455962586,-0.0006691201320242076,0.009179511451841378,0.012295611416014665,0.015873838812573263
290,1113.75,1133.5,1113.5,1124.0,26244,1998-11-04,1,-0.5105151459854451,-1.405326823404193,2,11,1998,0.009161051668617255,0.0,0.017801983250161413,0.012297941487552333,0.016063098066411593
291,1124.0,1142.75,1113.5,1141.25,26707,1998-11-05,1,-0.5105151459854451,-1.4048024181112033,3,11,1998,0.015230401455541743,0.0,0.025929430514431383,0.010852019788215553,0.015288513612403545
292,1140.75,1148.75,1135.25,1148.25,23759,1998-11-06,1,-0.5105151459854451,-1.4081413960890299,4,11,1998,0.006553103398390859,-0.0004382121016663094,0.011821503691836276,0.008575455602070032,0.01476933228284153
293,1146.5,1149.25,1127.5,1136.0,23199,1998-11-09,3,1.8095609150472043,-1.408775665989838,0,11,1998,-0.009200503016862467,-0.0015252209079436817,0.019106763309503956,0.008608153302575935,0.014459870580047276
294,1136.25,1140.5,1128.0,1129.5,23800,1998-11-10,1,-0.5105151459854451,-1.408094958471292,1,11,1998,-0.005958309583630635,0.00022004621059196485,0.011020609666438579,0.010376452407168647,0.014863552107410794
295,1130.25,1142.0,1121.25,1126.5,21770,1998-11-11,1,-0.5105151459854451,-1.410394186861722,2,11,1998,-0.003323366302415432,0.0006637902666565718,0.018336976842949625,0.010357918793671518,0.01498773873037732
296,1126.0,1132.0,1118.25,1124.0,24732,1998-11-12,1,-0.5105151459854451,-1.4070393521363753,3,11,1998,-0.001777778245999272,-0.00044395117266339155,0.012221016450170772,0.010048930471419575,0.015130530110249547
297,1123.5,1134.0,1121.0,1134.0,18711,1998-11-13,1,-0.5105151459854451,-1.4138588861948873,4,11,1998,0.00930239266231341,-0.00044493882825248046,0.011530061215537415,0.0059102361232874715,0.00936207031952578
298,1134.75,1144.5,1129.75,1142.0,18621,1998-11-16,3,1.8095609150472043,-1.413960822428946,0,11,1998,0.006368748879380642,0.0006611570488775347,0.012971491101232361,0.0070156402644011425,0.009398354245332525
299,1142.0,1157.5,1132.5,1143.25,21275,1998-11-17,1,-0.5105151459854451,-1.4109548361490438,1,11,1998,0.0010939723222090979,0.0,0.02183492860319995,0.006567888769345432,0.009418991631086147
300,1143.5,1151.0,1136.0,1150.0,21746,1998-11-18,1,-0.5105151459854451,-1.410421369857471,2,11,1998,0.005668207894459851,0.00021865092467132194,0.01311780944078605,0.00536860945701216,0.009424539872071003
301,1149.5,1159.0,1147.25,1158.25,23080,1998-11-19,1,-0.5105151459854451,-1.4089104483437598,3,11,1998,0.007583180093521449,-0.0004348771540595304,0.010189790064808808,0.0044229805460449705,0.009409491704318465
302,1157.75,1167.75,1156.5,1167.25,17922,1998-11-20,1,-0.5105151459854451,-1.4147525271801333,4,11,1998,0.008172088490184968,-0.0004317789358963925,0.009680617710723496,0.0030711305473308417,0.009193029388758373
303,1167.5,1195.0,1167.5,1194.0,24166,1998-11-23,3,1.8095609150472043,-1.4076804177861209,0,11,1998,0.02244430440949497,0.00021415569200593842,0.023281474822558622,0.0027969396582959226,0.008510639968342984
304,1193.75,1198.0,1184.25,1186.5,22549,1998-11-24,1,-0.5105151459854451,-1.4095118721247049,1,11,1998,-0.006091815919121738,-0.0002094021576074263,0.011543836871533559,0.008016357603110473,0.009397710280626057
305,1187.5,1191.0,1182.0,1187.0,12868,1998-11-25,1,-0.5105151459854451,-1.4204768130349283,2,11,1998,-0.0004211412991282786,0.0008424600329781257,0.007585371389256564,0.010147272381220068,0.009401349234389995
306,1186.25,1196.25,1185.5,1195.0,2102,1998-11-27,2,0.6495228845308796,-1.4326706518779677,4,11,1998,0.007349114441473331,-0.0006320446855304442,0.00902703726170384,0.010776290043200002,0.00931005324620699
307,1195.25,1197.5,1162.0,1162.25,29145,1998-11-30,3,1.8095609150472043,-1.4020410787930415,0,11,1998,-0.027997586935518598,0.00020918314060179466,0.030093391873213825,0.010770031489402771,0.008259267359165682
308,1162.75,1179.0,1151.25,1174.75,35250,1998-12-01,1,-0.5105151459854451,-1.3951264042494083,1,12,1998,0.01026746987871861,0.0004301075335123505,0.023818312967854423,0.0185368449626258,0.01092440582729176
309,1174.75,1177.75,1158.5,1172.25,31543,1998-12-02,1,-0.5105151459854451,-1.3993250444677945,2,12,1998,-0.002130380013229437,0.0,0.016479773707719622,0.015194585387653586,0.01071570349272723
310,1172.0,1180.75,1149.5,1152.5,28525,1998-12-03,1,-0.5105151459854451,-1.4027433061832222,3,12,1998,-0.016778195266154337,-0.0002132878327378002,0.02682276457299024,0.015120855952646667,0.010588069509875245
311,1152.0,1185.25,1150.5,1180.0,30809,1998-12-04,1,-0.5105151459854451,-1.4001563910877826,4,12,1998,0.02401487620387392,-0.0004339336149669827,0.029757092306807228,0.016261655633238094,0.0113081767093145
312,1180.75,1191.75,1177.25,1187.5,23814,1998-12-07,3,1.8095609150472043,-1.408079101723772,0,12,1998,0.005700427132569876,0.0006353913165160817,0.012241604961271135,0.02073749201115701,0.012024892223381317
313,1187.25,1195.5,1173.25,1182.25,28197,1998-12-08,1,-0.5105151459854451,-1.403114807125124,1,12,1998,-0.004220305905246073,-0.00021054847956501868,0.01878683222385229,0.015098444273783793,0.012008492928013231
314,1182.0,1187.5,1176.5,1184.75,27267,1998-12-09,1,-0.5105151459854451,-1.404168148210395,2,12,1998,0.002323862881654156,-0.0002114835579416008,0.009306327741378993,0.015036541279102167,0.011820412309879035
315,1195.25,1201.5,1176.25,1177.75,22368,1998-12-10,1,-0.5105151459854451,-1.4097168772176447,3,12,1998,-0.014749529926062203,0.008823586658515025,0.021239364276934184,0.014912654430568719,0.011672435512064542
316,1177.25,1181.75,1165.5,1175.25,24803,1998-12-11,1,-0.5105151459854451,-1.4069589357739516,4,12,1998,-0.0017003192194240783,-0.0004246284564865281,0.013846211197533978,0.014281173121418503,0.012232343844215725
317,1173.0,1173.0,1147.25,1148.0,27704,1998-12-14,3,1.8095609150472043,-1.4036731911628,0,12,1998,-0.021543271773963733,-0.001916321250764401,0.022196795378532624,0.007812847241943144,0.012231161617356134
318,1149.0,1176.5,1148.0,1174.5,29081,1998-12-15,1,-0.5105151459854451,-1.4021135667817053,1,12,1998,0.02195052625021175,0.000870700969243891,0.024522631287905546,0.009868233574556145,0.013147122236471194
319,1175.0,1179.75,1165.75,1175.25,26811,1998-12-16,1,-0.5105151459854451,-1.4046846251296246,2,12,1998,0.00021274332598065918,0.0004256224792918316,0.011937894918066582,0.01683847898561982,0.013964000075209135
320,1174.75,1194.0,1167.0,1192.5,22955,1998-12-17,1,-0.5105151459854451,-1.4090520264466189,3,12,1998,0.014996584779571281,-0.0004255319213147814,0.02287266166599131,0.016705585150546712,0.013965233552787991
321,1192.0,1202.0,1186.75,1197.25,14137,1998-12-18,1,-0.5105151459854451,-1.4190395121347037,4,12,1998,0.004394691597423715,-0.00041937513720117576,0.012768357663725504,0.016845174267542156,0.014281452628468177
322,1195.5,1225.25,1191.5,1214.25,17558,1998-12-21,3,1.8095609150472043,-1.4151648026156587,0,12,1998,0.01556209432747477,-0.0014627523243393114,0.027931887250859974,0.016659112157787474,0.014227303039281039
323,1214.25,1223.0,1203.5,1216.5,17122,1998-12-22,1,-0.5105151459854451,-1.415658627038431,1,12,1998,0.0018512809977230173,0.0,0.016072878464045814,0.008885358632863816,0.014508100345098376
324,1214.5,1243.5,1212.0,1243.25,14625,1998-12-23,1,-0.5105151459854451,-1.4184867912211423,2,12,1998,0.023396449152620662,-0.0016454137813501002,0.02565809661419951,0.0073451453910979465,0.013662956572409847
325,1241.5,1242.75,1237.0,1239.0,2435,1998-12-24,1,-0.5105151459854451,-1.4322934878119513,3,12,1998,-0.002015723319078867,-0.0014085926466266582,0.004637572582294104,0.008837084001552328,0.014464745547268633
326,1237.75,1249.0,1231.5,1233.75,9567,1998-12-28,4,2.969598945563529,-1.4242156075752286,0,12,1998,-0.003236903493841149,-0.0010093873876099683,0.014110292564985055,0.010527605911714888,0.01448389440281034
327,1233.75,1255.25,1231.5,1254.5,14981,1998-12-29,1,-0.5105151459854451,-1.4180835767841997,1,12,1998,0.016678775058785584,0.0,0.01910181735422224,0.011775798037843385,0.01447325364150437
328,1254.5,1256.75,1240.75,1242.0,14292,1998-12-30,1,-0.5105151459854451,-1.4188639552871585,2,12,1998,-0.010014103313052887,0.0,0.012812988105134388,0.011984871976253994,0.01305692026965104
329,1242.0,1249.0,1234.25,1245.75,9579,1998-12-31,1,-0.5105151459854451,-1.424202016077354,3,12,1998,0.0030147746680897736,0.0,0.011879732986605343,0.014294282463168204,0.013309149589608991
330,1243.25,1261.0,1226.5,1239.5,24999,1999-01-04,4,2.969598945563529,-1.4067369413086686,0,1,1999,-0.0030208461196027515,-0.002008839566665969,0.027740472266375524,0.009977148982764982,0.013259796412242371
331,1239.75,1258.0,1236.0,1252.75,24437,1999-01-05,1,-0.5105151459854451,-1.4073734764591226,1,1,1999,0.010431388470590807,0.00020167389399811412,0.017642799242749817,0.010059996553595787,0.012516208487752336
332,1252.75,1285.5,1252.0,1279.5,30865,1999-01-06,1,-0.5105151459854451,-1.4000929640977018,2,1,1999,0.021128241760009447,0.0,0.026405475045900365,0.010572115474585073,0.01169637191191722
333,1279.75,1281.5,1266.25,1276.75,28423,1999-01-07,1,-0.5105151459854451,-1.402858833915155,3,1,1999,-0.002346959809939335,0.00019536973784920725,0.011971490241232613,0.012051177117623177,0.01237297083697977
334,1276.75,1291.0,1271.25,1288.0,33584,1999-01-08,1,-0.5105151459854451,-1.3970133572043129,4,1,1999,0.008772841136545693,0.0,0.015416443483872869,0.010103637693326109,0.012316242819674812
335,1286.0,1294.25,1261.5,1273.0,37244,1999-01-11,3,1.8095609150472043,-1.3928679503526016,0,1,1999,-0.01016030624015823,-0.0015540018667342026,0.02562988770089837,0.010028800684727035,0.012358100625315869
336,1273.0,1277.5,1244.75,1247.0,37790,1999-01-12,1,-0.5105151459854451,-1.3922495371993133,1,1,1999,-0.02063565287737007,0.0,0.025970336555567394,0.01210445000771348,0.012026111763588091
337,1246.5,1257.5,1210.0,1239.75,38402,1999-01-13,1,-0.5105151459854451,-1.3915563708077159,2,1,1999,-0.005429877594369288,-0.0004010427164238705,0.038505263383107426,0.016246797024527568,0.013219262342863438
338,1239.5,1252.25,1215.5,1220.25,35803,1999-01-14,1,-0.5105151459854451,-1.39450006272236,3,1,1999,-0.015652316707988317,-0.00020167389399806991,0.029786418481548064,0.010763468969417024,0.01205418519986199
339,1220.0,1249.75,1203.5,1247.0,22798,1999-01-15,1,-0.5105151459854451,-1.4092298485438097,4,1,1999,0.021889807952734156,-0.00020489703995462777,0.03770955307055315,0.011279292240476859,0.012084901732747911
340,1256.5,1263.75,1241.0,1262.5,30234,1999-01-19,4,2.969598945563529,-1.400807650360934,1,1,1999,0.004763804165868076,0.007589411303610507,0.018165985130073926,0.01660454833036907,0.012827978827420738
341,1262.25,1283.75,1257.25,1266.5,36152,1999-01-20,1,-0.5105151459854451,-1.3941047766591776,2,1,1999,0.0033613477027049274,-0.00019803941048981117,0.02085868619069394,0.01700573466095535,0.01254543123479042
342,1266.5,1270.75,1230.25,1230.75,37305,1999-01-21,1,-0.5105151459854451,-1.3927988602384063,3,1,1999,-0.02863345080342,0.0,0.0323898765809242,0.013889527617691882,0.01254137598466057
343,1235.0,1243.75,1222.0,1232.5,33262,1999-01-22,1,-0.5105151459854451,-1.3973780623972776,4,1,1999,-0.0020263431452323616,0.003447230423767536,0.017642148741261812,0.019604173749040527,0.014004318917009725
344,1225.0,1244.75,1223.0,1242.75,29561,1999-01-25,3,1.8095609150472043,-1.4015699068667267,0,1,1999,0.014385821995954687,-0.006103782938017799,0.017627849835119662,0.01828287169703211,0.014014483114582919
345,1243.75,1265.75,1237.25,1265.25,28380,1999-01-26,1,-0.5105151459854451,-1.4029075367825385,1,1,1999,0.017138721621384773,0.0008043434980206267,0.022773657018023082,0.01621453268452357,0.013370149065360203
346,1265.0,1270.0,1247.0,1249.75,32385,1999-01-27,1,-0.5105151459854451,-1.3983713743669364,2,1,1999,-0.01212859086794091,-0.00019760893256676296,0.01827623377260041,0.018250992461703978,0.013889379235647125
347,1249.0,1274.0,1243.0,1265.0,27213,1999-01-28,1,-0.5105151459854451,-1.40422930995083,3,1,1999,0.012728891036042892,-0.0006003001681020444,0.024633744621397582,0.019015757396815786,0.014172250792109794
348,1266.0,1288.5,1259.25,1281.25,32320,1999-01-29,1,-0.5105151459854451,-1.398444994980423,4,1,1999,0.011973840182596776,0.0007902015425008826,0.02296244546665981,0.012577133567992203,0.013962003550982243
349,1280.75,1290.75,1273.75,1274.5,26997,1999-02-01,3,1.8095609150472043,-1.4044739569125704,0,2,1999,-0.004891899003141511,-0.0003903200674066408,0.01325813922282387,0.011876964047471846,0.01396629725128233
350,1274.25,1276.25,1251.5,1265.75,36819,1999-02-02,1,-0.5105151459854451,-1.393349315902322,1,2,1999,-0.006692938370132586,-0.0001961745960189828,0.01958325860704645,0.012717612259174896,0.014032248640795691
351,1265.25,1282.5,1256.5,1279.25,37548,1999-02-03,1,-0.5105151459854451,-1.3925236324064485,2,2,1999,0.011004237591013778,-0.0003951007558312289,0.020481220061277672,0.011413047226473126,0.01411255740068894
352,1279.0,1285.5,1251.5,1258.5,37767,1999-02-04,1,-0.5105151459854451,-1.3922755875702395,3,2,1999,-0.01615798700347211,-0.0001954461063585535,0.026804915834115345,0.009731924470034702,0.014133488503490192
353,1257.75,1261.25,1235.75,1243.75,34248,1999-02-05,1,-0.5105151459854451,-1.396261294321926,4,2,1999,-0.011193400898625446,-0.0005961252039426908,0.02042521948075014,0.012142200948830641,0.013783442192217787
354,1243.25,1253.5,1236.5,1247.5,28778,1999-02-08,3,1.8095609150472043,-1.4024567521030356,0,2,1999,0.003412630030825849,-0.00040209087795465474,0.013654830636877243,0.010248816094124107,0.01397173412988093
355,1247.5,1249.5,1218.0,1219.0,34382,1999-02-09,1,-0.5105151459854451,-1.396109522595661,1,2,1999,-0.02311069814440216,0.0,0.025533302005164845,0.011032452739308845,0.01381730252964769
356,1218.25,1232.0,1215.25,1226.0,35019,1999-02-10,1,-0.5105151459854451,-1.3953880405834915,2,2,1999,0.006341434772541092,-0.0006154477576559833,0.013689048167900297,0.014083366703614233,0.014522691347738903
357,1225.5,1263.25,1225.0,1263.0,30237,1999-02-11,1,-0.5105151459854451,-1.4008042524864652,3,2,1999,0.030140919382323807,-0.0004079135279894755,0.03074692119319064,0.012658084140173166,0.013971902194001656
358,1262.0,1266.0,1227.75,1237.75,31857,1999-02-12,1,-0.5105151459854451,-1.3989694002734128,4,2,1999,-0.019402548859626043,-0.000792079249332682,0.030679097784767562,0.020084072376990447,0.015546337344880668
359,1236.25,1257.5,1234.75,1242.75,32585,1999-02-16,4,2.969598945563529,-1.398144849402362,1,2,1999,0.005244062037860013,-0.0012126113046105147,0.018257102553160088,0.02161901403191241,0.01577654778005245
360,1239.75,1254.25,1223.25,1229.25,36539,1999-02-17,1,-0.5105151459854451,-1.3936664508527263,2,2,1999,-0.0085055190771945,-0.0024169196055387676,0.0250265331951295,0.02171766822928849,0.015017623318274853
361,1228.5,1244.0,1223.5,1238.5,36306,1999-02-18,1,-0.5105151459854451,-1.3939303524364555,3,2,1999,0.00810705696818034,-0.0006103143308149407,0.016616390416398303,0.01861989802712051,0.015080366976692164
362,1238.25,1252.25,1234.0,1244.0,27993,1999-02-19,1,-0.5105151459854451,-1.4033458625889899,4,2,1999,0.0046329018307776915,-0.00020187746106719743,0.01468100777239314,0.01872117992121335,0.015187087088364953
363,1242.5,1276.75,1240.5,1274.5,30763,1999-02-22,3,1.8095609150472043,-1.4002084918296347,0,2,1999,0.025428465845386244,-0.001206515328340977,0.028803262395897693,0.011659692894432845,0.013706251254422484
364,1274.5,1284.75,1265.5,1275.5,35428,1999-02-23,1,-0.5105151459854451,-1.394924797030937,1,2,1999,0.0007843137656959595,0.0,0.015096845887160266,0.012144338097061145,0.014719340844412976
365,1275.75,1287.75,1249.5,1252.25,36838,1999-02-24,1,-0.5105151459854451,-1.3933277960306876,2,2,1999,-0.018592307706354626,0.00019598236221467658,0.030153038170687457,0.012463420448897809,0.014449259276059143
366,1253.25,1258.0,1226.5,1241.25,41237,1999-02-25,1,-0.5105151459854451,-1.388345379434874,3,2,1999,-0.009621240784230429,0.0007982439058866098,0.025358573561841815,0.015789036176662562,0.014652968317619103
367,1241.0,1250.25,1227.0,1235.75,34796,1999-02-26,1,-0.5105151459854451,-1.395640615918992,4,2,1999,-0.0042394330175385495,-0.0002014301547751221,0.018771365588101656,0.016624848555760845,0.014554527738662691
368,1236.5,1242.0,1222.0,1239.0,32776,1999-03-01,3,1.8095609150472043,-1.3979285180611933,0,3,1999,0.0020197946676715275,0.0006067347744021436,0.016234122761883348,0.016550294346143635,0.014270266105502775
369,1239.25,1251.25,1220.75,1229.25,38755,1999-03-02,1,-0.5105151459854451,-1.391156554245242,1,3,1999,-0.00810213060863448,0.0002017552715407716,0.024677627687660672,0.0084424308710247,0.013973008464498868
370,1228.5,1234.25,1216.75,1234.0,36980,1999-03-03,1,-0.5105151459854451,-1.3931669633058397,2,3,1999,0.004467012504099228,-0.0006103143308149407,0.014280128425408496,0.007565463057616825,0.014035169252119542
371,1233.25,1252.5,1230.5,1250.25,35502,1999-03-04,1,-0.5105151459854451,-1.3948409827940444,3,3,1999,0.013690570185165354,-0.0006079643514854716,0.01772096312790933,0.006170860151611899,0.014036556818018221
372,1250.5,1279.75,1249.75,1279.5,36254,1999-03-05,1,-0.5105151459854451,-1.3939892489272447,4,3,1999,0.022925905282169746,0.0001999400186607581,0.023721215044012936,0.00840837083731439,0.014168367327842234
373,1279.75,1285.5,1272.5,1283.75,31615,1999-03-08,3,1.8095609150472043,-1.3992434954805477,0,3,1999,0.0031207359050753484,0.00019536973784920725,0.010164278281266283,0.011807741188735336,0.014617096764484975
374,1283.75,1297.0,1275.5,1279.0,37522,1999-03-09,1,-0.5105151459854451,-1.3925530806518431,1,3,1999,-0.003706959663925273,0.0,0.016715646734577778,0.011701435072650942,0.014324742326584358
375,1279.5,1290.0,1275.5,1289.0,31604,1999-03-10,1,-0.5105151459854451,-1.3992559543535994,2,3,1999,0.007397347339343893,0.0003908540210008852,0.011303959773851726,0.01034961239023179,0.014374521229690072
376,1301.25,1321.25,1298.0,1316.75,31218,1999-03-11,1,-0.5105151459854451,-1.3996931475352279,3,3,1999,0.011841238434319995,0.00945861698999129,0.01775363992041201,0.010173972471314362,0.013185949706791938
377,1317.0,1321.0,1301.25,1304.25,31445,1999-03-12,1,-0.5105151459854451,-1.399436041700436,4,3,1999,-0.0097282598407789,0.00018984337978222973,0.015063684593146578,0.009978262481259504,0.013313693731669088
378,1305.25,1322.25,1303.25,1319.75,30205,1999-03-15,3,1.8095609150472043,-1.4008404964807972,0,3,1999,0.011047731413063866,0.0007664303881596024,0.014473686297873944,0.00861869098911921,0.012017874439767132
379,1319.0,1325.25,1314.25,1319.0,31027,1999-03-16,1,-0.5105151459854451,-1.3999094788763964,1,3,1999,0.0,-0.0005684509864109761,0.008334960168357984,0.009599176208852166,0.01114227668486355
380,1319.0,1319.0,1304.5,1311.75,32488,1999-03-17,1,-0.5105151459854451,-1.3982547140101804,2,3,1999,-0.005511750150493502,0.0,0.011054048140531412,0.009042957755269573,0.011146175714154641
381,1310.25,1332.75,1302.0,1331.25,31841,1999-03-18,1,-0.5105151459854451,-1.3989875222705788,3,3,1999,0.015900391775459596,-0.0011441648845455247,0.02334293293435585,0.00969000011492145,0.011007742890987209
382,1330.75,1338.0,1307.75,1307.75,32122,1999-03-19,1,-0.5105151459854451,-1.3986692546953516,4,3,1999,-0.01743458980214636,-0.00037565740486842015,0.02286785843745338,0.010868271186250701,0.011338538555963755
383,1308.0,1317.0,1305.5,1312.0,30529,1999-03-22,3,1.8095609150472043,-1.4004735260381866,0,3,1999,0.003053437486890248,0.00019114976642345576,0.008770313604097572,0.013285483482597392,0.012229233560603419
384,1311.5,1312.25,1304.5,1306.7,945,1999-03-23,1,-0.5105151459854451,-1.4339810987980306,1,3,1999,-0.003666645311827845,-0.0003811701971059746,0.005923395555626097,0.012178897959868996,0.010936389857997319
385,1272.75,1281.25,1267.25,1280.0,37733,1999-03-24,1,-0.5105151459854451,-1.3923140968142171,2,3,1999,0.005680164131217402,-0.026324961212655117,0.01098696553425956,0.012229084226750325,0.010985449787570701
386,1280.5,1305.0,1279.25,1303.5,33556,1999-03-25,1,-0.5105151459854451,-1.3970450706993534,3,3,1999,0.01780232773397639,0.00039054872591717224,0.019929072071592665,0.012342237812249314,0.010036732001705843
387,1303.5,1304.5,1287.0,1296.5,29983,1999-03-26,1,-0.5105151459854451,-1.4010919391914747,4,3,1999,-0.00538462839483735,0.0,0.013505896980656353,0.012942301253171,0.010242887804993467
388,1294.75,1324.0,1293.0,1316.75,30932,1999-03-29,3,1.8095609150472043,-1.4000170782345693,0,3,1999,0.01684895305949798,-0.0013506996747182308,0.023692357725096126,0.009216920472387763,0.010290507077284516
389,1316.75,1321.0,1305.5,1314.75,30974,1999-03-30,1,-0.5105151459854451,-1.3999695079920087,1,3,1999,-0.0015200458940451964,0.0,0.011802916383141883,0.010952431750689731,0.010720881243903193
390,1315.25,1324.5,1292.5,1294.0,32562,1999-03-31,1,-0.5105151459854451,-1.398170899773288,2,3,1999,-0.016288565550070765,0.00038022814146302704,0.024456702329540177,0.010498920420087638,0.010426416897863717
391,1292.75,1305.25,1291.0,1303.75,26044,1999-04-01,1,-0.5105151459854451,-1.4055533483687674,3,4,1999,0.008472995038651298,-0.000966463784515064,0.010977481444019282,0.014757835898222165,0.011400652580779689
392,1307.5,1334.0,1307.5,1332.75,29820,1999-04-05,4,2.969598945563529,-1.401276557037603,0,4,1999,0.019127559763792445,0.0028721896240958074,0.020065030536491058,0.012761217756400312,0.011208532053462488
393,1332.75,1337.5,1321.0,1330.25,40737,1999-04-06,1,-0.5105151459854451,-1.3889116918463098,1,4,1999,-0.0018775822263917203,0.0,0.012413174247836318,0.014553546315705315,0.01088129857093068
394,1329.75,1340.5,1322.0,1338.75,37984,1999-04-07,1,-0.5105151459854451,-1.3920298079836764,2,4,1999,0.006745388139531655,-0.00037593985405176,0.013896937264382306,0.013193568387977332,0.01093209615345741
395,1338.25,1357.5,1330.75,1355.5,43799,1999-04-08,1,-0.5105151459854451,-1.3854435946386758,3,4,1999,0.012807599665229628,-0.00037355248846785636,0.01990207975522374,0.013225363671480065,0.010864215043148348
396,1355.5,1363.0,1344.5,1358.5,33754,1999-04-09,1,-0.5105151459854451,-1.3968208109844247,4,4,1999,0.002210759927682168,0.0,0.013665955987613278,0.007757784076591273,0.011042085726618354
397,1349.25,1372.75,1330.0,1372.0,47012,1999-04-12,3,1.8095609150472043,-1.3818044710827884,0,4,1999,0.0167206467870783,-0.006832267367650243,0.03163708494318266,0.008357586904180354,0.010862942318133319
398,1371.25,1372.5,1353.25,1362.25,45921,1999-04-13,1,-0.5105151459854451,-1.3830401647645416,1,4,1999,-0.006584988126232306,-0.0005467966963905509,0.014124787706598323,0.007574891625260596,0.010852776668930222
399,1361.0,1367.75,1334.5,1339.0,47101,1999-04-14,1,-0.5105151459854451,-1.3817036674735528,2,4,1999,-0.016296656960293605,-0.0009180208117416156,0.024610364099356515,0.009135781326022078,0.010985746440890572
400,1338.5,1346.0,1315.75,1332.0,43891,1999-04-15,1,-0.5105151459854451,-1.3853393931549716,3,4,1999,-0.004868011860072788,-0.0003734827307653165,0.02273038597078467,0.013617586281242926,0.011820367668467231
401,1332.0,1335.5,1317.5,1323.75,37137,1999-04-16,1,-0.5105151459854451,-1.3929891412086488,4,4,1999,-0.006212954184718252,0.0,0.013569752134498176,0.012263317426167052,0.011798143646771722
402,1324.25,1350.5,1290.75,1302.0,54399,1999-04-19,3,1.8095609150472043,-1.3734377715162331,0,4,1999,-0.0169447176561215,0.00037764350901974887,0.04525144947291175,0.01215899253601996,0.011516180568889946
403,1300.75,1317.5,1295.5,1315.25,45763,1999-04-20,1,-0.5105151459854451,-1.3832191194865553,1,4,1999,0.01108574044050376,-0.0009605225981017059,0.016839280413352715,0.005917213606642225,0.011474308535994867
404,1315.0,1355.0,1309.5,1352.0,43370,1999-04-21,1,-0.5105151459854451,-1.385929490687688,2,4,1999,0.02774831199104447,-0.0001900959990517191,0.03415606936603464,0.011368400788660214,0.011670753516390835
405,1352.75,1369.75,1349.0,1369.0,39647,1999-04-22,1,-0.5105151459854451,-1.3901462529032402,3,4,1999,0.011940988765604274,0.0005545799199352711,0.015264664210769234,0.017456518038829933,0.012929310135930714
406,1368.75,1372.75,1354.75,1365.0,32134,1999-04-23,1,-0.5105151459854451,-1.3986556631974771,4,4,1999,-0.0027434859457508326,-0.00018263172363798704,0.0131990917127585,0.01738267895263366,0.013060924109926023
407,1364.5,1372.25,1359.75,1370.0,28585,1999-04-26,3,1.8095609150472043,-1.4026753486938497,0,4,1999,0.004022678673777543,-0.0003663674706669439,0.009150869126928456,0.016858392193593027,0.012702783148958417
